state,submission_date,submission_date,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death
RMI,9,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
RMI,10,2020,8,8.0,0.0,2,0.0,0,0.0,0.0,0,0.0
RMI,11,2020,75,58.0,17.0,2,0.0,0,0.0,0.0,0,0.0
RMI,12,2020,124,124.0,0.0,0,0.0,0,0.0,0.0,0,0.0
SC,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
SC,1,2021,12503854,10998484.0,1505370.0,143549,30058.0,207192,0.0,0.0,2056,325.0
SC,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
SC,2,2021,14007750,12017221.0,1990529.0,57344,15631.0,233864,0.0,0.0,1052,174.0
SC,3,2020,7078,7078.0,0.0,1143,0.0,154,0.0,0.0,30,0.0
SC,3,2021,16746386,14158708.0,2587678.0,30058,10825.0,280001,0.0,0.0,458,76.0
SC,4,2020,116699,116699.0,0.0,5062,0.0,4214,0.0,0.0,230,0.0
SC,4,2021,17028254,14225933.0,2802321.0,24705,8911.0,281556,0.0,0.0,316,52.0
SC,5,2020,278099,278099.0,0.0,6220,0.0,12338,0.0,0.0,257,0.0
SC,5,2021,18187396,15076276.0,3111120.0,12875,4722.0,299374,0.0,0.0,204,23.0
SC,6,2020,662387,661157.0,1230.0,25254,169.0,19458,0.0,0.0,286,9.0
SC,6,2021,17841439,14741516.0,3099923.0,5197,1858.0,293751,0.0,0.0,95,16.0
SC,7,2020,2039133,2021909.0,17224.0,53859,1072.0,38746,0.0,0.0,1039,46.0
SC,7,2021,15038755,12395635.0,2643120.0,10306,3125.0,246703,0.0,0.0,82,23.0
SC,8,2020,3388229,3325347.0,62882.0,32418,1663.0,75044,0.0,0.0,1055,81.0
SC,9,2020,4134461,4004450.0,130011.0,25521,2675.0,96851,0.0,0.0,608,50.0
SC,10,2020,5075470,4841605.0,233865.0,29012,4135.0,116073,0.0,0.0,499,58.0
SC,11,2020,5978469,5598438.0,380031.0,43388,6129.0,127765,0.0,0.0,525,70.0
SC,12,2020,8374298,7660762.0,713536.0,101470,16323.0,155996,0.0,0.0,1126,187.0
SD,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
SD,1,2021,3244540,0.0,0.0,9086,2453.0,50600,40858.0,9742.0,290,67.0
SD,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
SD,2,2021,3089709,0.0,0.0,4177,1024.0,51382,41579.0,9803.0,110,6.0
SD,3,2020,713,0.0,0.0,108,0.0,21,0.0,0.0,1,0.0
SD,3,2021,3565684,0.0,0.0,5332,1250.0,59314,48233.0,11081.0,47,2.0
SD,4,2020,36408,0.0,0.0,2341,0.0,212,123.0,0.0,16,0.0
SD,4,2021,3614700,0.0,0.0,4901,1130.0,58493,47630.0,10863.0,32,7.0
SD,5,2020,118992,0.0,0.0,2544,0.0,1279,1278.0,1.0,45,0.0
SD,5,2021,3831737,0.0,0.0,1531,323.0,61727,50201.0,11526.0,47,9.0
SD,6,2020,177960,0.0,0.0,1771,0.0,2282,2262.0,20.0,29,1.0
SD,6,2021,3731319,0.0,0.0,345,22.0,60777,49470.0,11307.0,21,3.0
SD,7,2020,240095,0.0,0.0,2000,0.0,3471,3445.0,26.0,39,-1.0
SD,7,2021,3119045,0.0,0.0,412,35.0,50986,41536.0,9450.0,6,0.0
SD,8,2020,326659,0.0,0.0,4745,0.0,4707,4655.0,52.0,37,2.0
SD,9,2020,529111,0.0,0.0,8880,0.0,5746,5686.0,60.0,56,0.0
SD,10,2020,1007707,0.0,0.0,23603,1776.0,9783,9533.0,250.0,202,19.0
SD,11,2020,1938993,0.0,0.0,34472,3715.0,19937,17826.0,2111.0,521,113.0
SD,12,2020,2843016,0.0,0.0,18700,3623.0,39406,32363.0,7043.0,542,150.0
TN,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
TN,1,2021,21179212,18113870.0,3065342.0,127764,35788.0,289052,237252.0,51800.0,2782,830.0
TN,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
TN,2,2021,21279740,17887152.0,3392588.0,43787,13595.0,311147,250648.0,60499.0,919,208.0
TN,3,2020,24717,24671.0,46.0,3232,9.0,111,106.0,5.0,28,2.0
TN,3,2021,24650883,20551992.0,4098891.0,34813,10605.0,363746,292840.0,70906.0,438,91.0
TN,4,2020,212533,211738.0,795.0,9451,57.0,4222,4042.0,180.0,195,7.0
TN,4,2021,24889437,20619979.0,4269458.0,32219,9302.0,362173,291323.0,70850.0,303,57.0
TN,5,2020,572440,569029.0,3411.0,12273,88.0,10179,9667.0,512.0,204,12.0
TN,5,2021,26503601,21857839.0,4645762.0,16645,5122.0,383197,308484.0,74713.0,259,42.0
TN,6,2020,1056276,1049436.0,6840.0,24879,197.0,15795,15081.0,714.0,211,6.0
TN,6,2021,25933933,21349860.0,4584073.0,5577,1740.0,376257,303026.0,73231.0,121,18.0
TN,7,2020,2499432,2472965.0,26467.0,59655,1210.0,27619,26523.0,1096.0,563,19.0
TN,7,2021,21837507,17947957.0,3889550.0,16521,5147.0,315948,254649.0,61299.0,82,7.0
TN,8,2020,4159127,4072341.0,86786.0,46049,2476.0,49088,47236.0,1852.0,731,33.0
TN,9,2020,5327451,5152285.0,175166.0,42331,3742.0,68844,65925.0,2919.0,693,39.0
TN,10,2020,7136049,6780886.0,355163.0,70595,7783.0,95605,90479.0,5126.0,979,107.0
TN,11,2020,9944318,9233209.0,711109.0,127208,17358.0,129463,118951.0,10512.0,1545,285.0
TN,12,2020,15684534,14029578.0,1654956.0,210535,44517.0,199191,173865.0,25326.0,2626,692.0
TX,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
TX,1,2021,64340630,0.0,0.0,604460,96567.0,1130815,0.0,0.0,9907,0.0
TX,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
TX,2,2021,71184292,0.0,0.0,283392,55400.0,1238051,0.0,0.0,5213,0.0
TX,3,2020,17003,0.0,0.0,3266,0.0,511,0.0,0.0,101,0.0
TX,3,2021,84422908,0.0,0.0,139281,31103.0,1481807,0.0,0.0,2322,0.0
TX,4,2020,475240,0.0,0.0,24821,0.0,16235,0.0,0.0,893,0.0
TX,4,2021,85013477,0.0,0.0,99922,25140.0,1481106,0.0,0.0,1221,0.0
TX,5,2020,1430663,0.0,0.0,36200,0.0,46552,0.0,0.0,925,0.0
TX,5,2021,90476817,0.0,0.0,60617,13436.0,1564924,0.0,0.0,983,0.0
TX,6,2020,2998477,0.0,0.0,95699,0.0,73475,0.0,0.0,1348,0.0
TX,6,2021,89056497,0.0,0.0,44613,15849.0,1536879,0.0,0.0,534,0.0
TX,7,2020,9121399,0.0,0.0,260960,0.0,196891,0.0,0.0,6683,0.0
TX,7,2021,75449242,0.0,0.0,75118,18576.0,1289888,0.0,0.0,386,0.0
TX,8,2020,16446299,0.0,0.0,192023,0.0,396942,0.0,0.0,4830,0.0
TX,9,2020,20346141,0.0,0.0,135998,0.0,479269,0.0,0.0,2132,0.0
TX,10,2020,25398471,0.0,0.0,151629,0.0,559796,0.0,0.0,2559,0.0
TX,11,2020,33609428,0.0,0.0,310361,42846.0,653484,0.0,0.0,4784,0.0
TX,12,2020,47191836,0.0,0.0,477740,94601.0,858714,0.0,0.0,7027,0.0
UT,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
UT,1,2021,9845394,9845394.0,0.0,70012,0.0,45771,44593.0,1178.0,396,21.0
UT,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
UT,2,2021,10101048,10101048.0,0.0,24611,0.0,50350,48820.0,1530.0,270,10.0
UT,3,2020,5515,0.0,0.0,934,0.0,23,0.0,0.0,5,0.0
UT,3,2021,11749981,11749981.0,0.0,14406,0.0,63055,61274.0,1781.0,187,3.0
UT,4,2020,83665,47073.0,0.0,3819,0.0,742,437.0,0.0,41,0.0
UT,4,2021,11752199,11752199.0,0.0,11682,0.0,64942,63084.0,1858.0,80,6.0
UT,5,2020,224033,224033.0,0.0,5191,0.0,2519,2519.0,0.0,67,0.0
UT,5,2021,12471363,12471363.0,0.0,8847,0.0,69997,67898.0,2099.0,100,5.0
UT,6,2020,469044,468629.0,415.0,12802,212.0,4330,4330.0,0.0,60,0.0
UT,6,2021,12311711,12311711.0,0.0,8969,0.0,69866,67756.0,2110.0,59,1.0
UT,7,2020,1005028,996693.0,8335.0,18051,127.0,7330,7330.0,0.0,134,0.0
UT,7,2021,10526928,10526928.0,0.0,11279,0.0,60058,58283.0,1775.0,54,0.0
UT,8,2020,1462786,1450614.0,12172.0,11995,109.0,11298,11298.0,0.0,101,0.0
UT,9,2020,1845750,1837641.0,8109.0,20250,-448.0,13057,13044.0,13.0,51,3.0
UT,10,2020,2870716,2870716.0,0.0,41614,0.0,16573,16424.0,149.0,145,4.0
UT,11,2020,4665172,4665172.0,0.0,81050,0.0,21941,21559.0,382.0,267,9.0
UT,12,2020,7428927,7428927.0,0.0,80906,0.0,33713,33103.0,610.0,398,9.0
VA,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
VA,1,2021,13509881,11017299.0,2492582.0,152873,43336.0,178334,156890.0,21444.0,1393,205.0
VA,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
VA,2,2021,15378401,12191883.0,3186518.0,69534,21390.0,203280,174961.0,28319.0,2309,445.0
VA,3,2020,7643,0.0,0.0,1484,0.0,178,0.0,0.0,34,0.0
VA,3,2021,18579263,14588982.0,3990281.0,43628,13325.0,308243,258950.0,49293.0,1486,401.0
VA,4,2020,236190,153208.0,5439.0,15417,877.0,7491,5380.0,58.0,547,9.0
VA,4,2021,19282181,15017635.0,4264546.0,39751,11326.0,316622,265724.0,50898.0,508,63.0
VA,5,2020,948321,902710.0,45611.0,28497,1359.0,31305,29961.0,1344.0,811,101.0
VA,5,2021,20767302,16159724.0,4607578.0,15044,2780.0,341394,287918.0,53476.0,417,28.0
VA,6,2020,1661704,1588316.0,73388.0,17389,512.0,47427,44285.0,3142.0,371,-5.0
VA,6,2021,20346646,15836114.0,4510532.0,4967,1022.0,339652,286676.0,52976.0,225,36.0
VA,7,2020,2356514,2264525.0,91989.0,28014,771.0,62007,58749.0,3258.0,452,5.0
VA,7,2021,17105994,13297215.0,3808779.0,8516,3393.0,286621,241945.0,44676.0,88,13.0
VA,8,2020,3321403,3184568.0,136835.0,30814,1887.0,74566,70889.0,3677.0,397,23.0
VA,9,2020,4096926,3902805.0,194121.0,27106,2410.0,87099,81966.0,5133.0,616,80.0
VA,10,2020,5119350,4800473.0,318877.0,33672,5986.0,106874,99443.0,7431.0,427,43.0
VA,11,2020,6253472,5658466.0,595006.0,57671,13430.0,115557,106792.0,8765.0,438,87.0
VA,12,2020,9191057,7894017.0,1297040.0,114703,30566.0,141230,127043.0,14187.0,988,260.0
VI,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
VI,1,2021,69342,0.0,0.0,385,0.0,741,0.0,0.0,1,0.0
VI,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
VI,2,2021,70987,0.0,0.0,225,0.0,691,0.0,0.0,1,0.0
VI,3,2020,233,0.0,0.0,30,0.0,0,0.0,0.0,0,0.0
VI,3,2021,86891,0.0,0.0,261,0.0,781,0.0,0.0,1,0.0
VI,4,2020,1525,0.0,0.0,36,0.0,58,0.0,0.0,4,0.0
VI,4,2021,90548,0.0,0.0,218,0.0,792,0.0,0.0,1,0.0
VI,5,2020,2119,0.0,0.0,3,0.0,165,0.0,0.0,2,0.0
VI,5,2021,102071,0.0,0.0,333,0.0,837,0.0,0.0,0,0.0
VI,6,2020,2242,0.0,0.0,21,0.0,180,0.0,0.0,0,0.0
VI,6,2021,111565,0.0,0.0,421,0.0,872,0.0,0.0,3,0.0
VI,7,2020,7728,0.0,0.0,331,0.0,200,0.0,0.0,2,0.0
VI,7,2021,102562,0.0,0.0,496,0.0,804,0.0,0.0,5,0.0
VI,8,2020,23989,0.0,0.0,718,0.0,319,0.0,0.0,7,0.0
VI,9,2020,37126,0.0,0.0,179,0.0,551,0.0,0.0,5,0.0
VI,10,2020,41417,0.0,0.0,60,0.0,637,0.0,0.0,1,0.0
VI,11,2020,43706,0.0,0.0,172,0.0,686,0.0,0.0,2,0.0
VI,12,2020,56977,0.0,0.0,486,0.0,713,0.0,0.0,0,0.0
VT,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
VT,1,2021,283200,0.0,0.0,4109,106.0,5089,0.0,0.0,34,3.0
VT,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
VT,2,2021,355207,0.0,0.0,2969,75.0,5386,0.0,0.0,25,0.0
VT,3,2020,1646,0.0,0.0,271,0.0,101,0.0,0.0,16,0.0
VT,3,2021,493641,0.0,0.0,3924,75.0,6586,0.0,0.0,19,0.0
VT,4,2020,19610,0.0,0.0,521,0.0,1005,0.0,0.0,32,0.0
VT,4,2021,603804,0.0,0.0,3504,104.0,7045,0.0,0.0,19,0.0
VT,5,2020,26576,0.0,0.0,108,0.0,1629,0.0,0.0,6,0.0
VT,5,2021,689478,0.0,0.0,1185,66.0,7638,0.0,0.0,6,0.0
VT,6,2020,30793,0.0,0.0,203,0.0,1634,0.0,0.0,1,0.0
VT,6,2021,682752,0.0,0.0,167,14.0,7469,0.0,0.0,2,0.0
VT,7,2020,37479,0.0,0.0,192,0.0,1728,0.0,0.0,2,0.0
VT,7,2021,573172,0.0,0.0,228,10.0,6257,0.0,0.0,1,1.0
VT,8,2020,42808,0.0,0.0,185,0.0,1767,0.0,0.0,0,0.0
VT,9,2020,46558,0.0,0.0,127,3.0,1710,0.0,0.0,0,0.0
VT,10,2020,55289,0.0,0.0,414,8.0,1767,0.0,0.0,0,0.0
VT,11,2020,87632,0.0,0.0,2013,79.0,1840,0.0,0.0,15,0.0
VT,12,2020,174463,0.0,0.0,2932,88.0,3414,0.0,0.0,73,4.0
WA,1,2020,9,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0
WA,1,2021,8820513,0.0,0.0,66279,4833.0,120463,0.0,0.0,824,0.0
WA,2,2020,29,0.0,0.0,0,0.0,1,0.0,0.0,1,0.0
WA,2,2021,9186026,0.0,0.0,27424,4219.0,130927,0.0,0.0,671,0.0
WA,3,2020,44965,0.0,0.0,5340,0.0,2261,0.0,0.0,194,0.0
WA,3,2021,10903889,0.0,0.0,24184,4281.0,159116,0.0,0.0,291,0.0
WA,4,2020,317214,0.0,0.0,9067,0.0,16721,0.0,0.0,619,0.0
WA,4,2021,11498224,0.0,0.0,38608,6439.0,161121,0.0,0.0,252,0.0
WA,5,2020,565157,0.0,0.0,7353,0.0,30545,0.0,0.0,304,0.0
WA,5,2021,13073817,0.0,0.0,33767,5000.0,174847,0.0,0.0,266,0.0
WA,6,2020,803066,0.0,0.0,11065,2.0,36775,0.0,0.0,214,0.0
WA,6,2021,13354673,0.0,0.0,14920,2398.0,175183,0.0,0.0,165,0.0
WA,7,2020,1379399,0.0,0.0,23919,106.0,44671,0.0,0.0,232,0.0
WA,7,2021,11459258,0.0,0.0,14640,2625.0,150310,0.0,0.0,148,0.0
WA,8,2020,2077756,0.0,0.0,18469,464.0,54873,0.0,0.0,351,0.0
WA,9,2020,2457886,0.0,0.0,13687,710.0,60631,0.0,0.0,211,0.0
WA,10,2020,3069389,0.0,0.0,21135,836.0,69488,0.0,0.0,240,0.0
WA,11,2020,4091494,0.0,0.0,59558,2658.0,76604,0.0,0.0,408,0.0
WA,12,2020,6578736,0.0,0.0,76819,4864.0,94663,0.0,0.0,687,0.0
WI,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
WI,1,2021,17417378,16013179.0,1404199.0,71702,10389.0,181066,167029.0,14037.0,1192,155.0
WI,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
WI,2,2021,16987494,15535851.0,1451643.0,25227,3682.0,189167,173006.0,16161.0,580,64.0
WI,3,2020,8905,0.0,0.0,1351,0.0,104,0.0,0.0,16,0.0
WI,3,2021,19427987,17685357.0,1742630.0,18674,5439.0,222768,202729.0,20039.0,301,91.0
WI,4,2020,118747,66060.0,0.0,5503,0.0,5323,3200.0,0.0,300,0.0
WI,4,2021,19469004,17646810.0,1822194.0,24409,3457.0,222440,201155.0,21285.0,235,34.0
WI,5,2020,383886,383886.0,0.0,11549,0.0,13919,13919.0,0.0,276,0.0
WI,5,2021,20739004,18771197.0,1967807.0,13970,1951.0,238845,215495.0,23350.0,306,51.0
WI,6,2020,751903,699648.0,52255.0,13259,3003.0,21170,21046.0,124.0,199,7.0
WI,6,2021,20289443,18351878.0,1937565.0,3202,567.0,240774,216508.0,24266.0,272,42.0
WI,7,2020,1354496,1245160.0,109336.0,25272,991.0,26345,26135.0,210.0,150,0.0
WI,7,2021,16987333,15358645.0,1628688.0,4455,753.0,204704,183943.0,20761.0,112,22.0
WI,8,2020,2163355,2023360.0,139995.0,23634,971.0,32409,32182.0,227.0,189,1.0
WI,9,2020,3029055,2855768.0,173287.0,48555,1884.0,36868,36610.0,258.0,207,2.0
WI,10,2020,5501628,5219820.0,281808.0,108747,5651.0,50299,49623.0,676.0,755,51.0
WI,11,2020,9931427,9385565.0,545862.0,173860,11995.0,84255,80678.0,3577.0,1402,120.0
WI,12,2020,14724485,13694597.0,1029888.0,108708,14841.0,139374,130248.0,9126.0,1748,202.0
WV,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
WV,1,2021,3300070,2655550.0,644520.0,35667,8097.0,53239,0.0,0.0,686,148.0
WV,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
WV,2,2021,3563232,2852586.0,710646.0,10854,2605.0,61450,0.0,0.0,276,51.0
WV,3,2020,870,0.0,0.0,162,0.0,3,0.0,0.0,1,0.0
WV,3,2021,4227093,3366672.0,860421.0,9883,2893.0,77397,0.0,0.0,211,94.0
WV,4,2020,21213,12117.0,0.0,963,0.0,511,0.0,0.0,43,0.0
WV,4,2021,4432742,3496918.0,935824.0,11390,3294.0,82347,0.0,0.0,3,-1.0
WV,5,2020,47425,46952.0,473.0,885,57.0,1951,0.0,0.0,31,0.0
WV,5,2021,4902226,3841231.0,1060995.0,8585,2574.0,85255,0.0,0.0,113,15.0
WV,6,2020,71799,69413.0,2386.0,895,44.0,2613,0.0,0.0,18,0.0
WV,6,2021,4894406,3823998.0,1070408.0,2328,579.0,85506,0.0,0.0,81,15.0
WV,7,2020,145677,141864.0,3813.0,3737,39.0,3101,0.0,0.0,23,0.0
WV,7,2021,4119873,3218306.0,901567.0,1661,415.0,72832,0.0,0.0,45,6.0
WV,8,2020,262522,257358.0,5164.0,3608,44.0,4966,0.0,0.0,98,2.0
WV,9,2020,394496,385396.0,9100.0,5598,271.0,8578,0.0,0.0,136,1.0
WV,10,2020,609037,579809.0,29228.0,8612,1430.0,12325,0.0,0.0,107,2.0
WV,11,2020,1046816,923358.0,123458.0,23382,5110.0,17759,0.0,0.0,278,31.0
WV,12,2020,2081323,1727152.0,354171.0,37492,8833.0,32316,0.0,0.0,603,110.0
WY,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
WY,1,2021,1509246,1289453.0,219793.0,7503,1209.0,16289,16289.0,0.0,158,0.0
WY,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
WY,2,2021,1491294,1268845.0,222449.0,2482,710.0,18153,18153.0,0.0,75,0.0
WY,3,2020,739,0.0,0.0,120,0.0,0,0.0,0.0,0,0.0
WY,3,2021,1716641,1453556.0,263085.0,1916,338.0,21393,21393.0,0.0,29,0.0
WY,4,2020,10842,6162.0,2154.0,439,144.0,82,80.0,0.0,7,0.0
WY,4,2021,1716386,1451782.0,264604.0,1832,385.0,21091,21091.0,0.0,7,0.0
WY,5,2020,22805,17272.0,5533.0,344,66.0,301,299.0,2.0,10,0.0
WY,5,2021,1836129,1548871.0,287258.0,2164,463.0,22099,22099.0,0.0,12,0.0
WY,6,2020,33714,26529.0,7185.0,584,93.0,555,555.0,0.0,3,0.0
WY,6,2021,1839892,1547994.0,291898.0,1984,470.0,21921,21921.0,0.0,28,0.0
WY,7,2020,63980,52063.0,11917.0,1239,169.0,709,709.0,0.0,6,0.0
WY,7,2021,1582082,1326015.0,256067.0,1961,505.0,18908,18908.0,0.0,19,0.0
WY,8,2020,102359,86319.0,16040.0,1116,106.0,992,992.0,0.0,11,0.0
WY,9,2020,140057,118626.0,21431.0,2106,324.0,1375,1375.0,0.0,13,0.0
WY,10,2020,279238,236946.0,42292.0,7350,1120.0,1926,1926.0,0.0,37,0.0
WY,11,2020,698300,600234.0,98066.0,20007,2230.0,4563,4563.0,0.0,128,0.0
WY,12,2020,1239260,1071475.0,167785.0,11104,2147.0,10232,10232.0,0.0,223,0.0
